"","Code.INSEE","Code.Postal","Commune","Code.Département","Code.Région"
"27998","29178","29830","PLOUDALMEZEAU","29",53
"27999","12097","12140","ESPEYRAC","12",73
"28000","58006","58270","ANLEZY","58",26
"28001","43147","43100","PAULHAC","43",83
"28002","21624","21270","TELLECEY","21",26
"28003","72186","72170","MARESCHE","72",52
"28004","01025","01380","BAGE-LA-VILLE","01",82
"28005","70210","70270","ECROMAGNY","70",43
"28006","08029","08370","AUFLANCE","08",21
"28007","05052","05600","EYGLIERS","05",93
"28008","02668","02120","SAINS-RICHAUMONT","02",22
"28009","38352","38080","SAINT-ALBAN-DE-ROCHE","38",82
"28010","39193","39120","LE DESCHAUX","39",43
"28011","18184","18140","PRECY","18",24
"28012","21474","21250","PAGNY-LA-VILLE","21",26
"28013","10096","10190","CHENNEGY","10",21
"28014","38199","38200","JARDIN","38",82
"28015","38323","38480","PRESSINS","38",82
"28016","11027","11800","BARBAIRA","11",91
"28017","80133","80150","BRAILLY-CORNEHOTTE","80",22
"28018","01171","01100","GEOVREISSET","01",82
"28019","01080","01110","CHAMPDOR","01",82
"28020","64100","64200","BASSUSSARRY","64",72
"28021","78497","78125","POIGNY-LA-FORET","78",11
"28022","65308","65220","MAZEROLLES","65",73
"28023","11348","11270","SAINT-JULIEN-DE-BRIOLA","11",91
"28024","81097","81990","FREJAIROLLES","81",73
"28025","28374","28170","SERAZEREUX","28",24
"28026","54303","54950","LARONXE","54",41
"28027","38538","38420","LE VERSOUD","38",82
"28028","48156","48340","SAINT-GERMAIN-DU-TEIL","48",91
"28029","81058","81570","CARBES","81",73
"28030","69002","69790","AIGUEPERSE","69",82
"28031","85255","85580","SAINT-MICHEL-EN-L'HERM","85",52
"28032","37165","37190","NEUIL","37",24
"28033","11108","11240","LA COURTETE","11",91
"28034","32258","32390","MIREPOIX","32",73
"28035","33006","33390","ANGLADE","33",72
"28036","70285","70400","HERICOURT","70",43
"28037","88103","88270","CIRCOURT","88",41
"28038","61102","61450","LE CHATELLIER","61",25
"28039","21623","21110","TART-LE-HAUT","21",26
"28040","77145","77390","CRISENOY","77",11
"28041","33547","33730","VILLANDRAUT","33",72
"28042","78327","78820","JUZIERS","78",11
"28043","31473","31330","SAINT-CEZERT","31",73
"28044","17301","17510","ROMAZIERES","17",54
"28045","50296","50330","MAUPERTUS-SUR-MER","50",25
"28046","45108","45720","COULLONS","45",24
"28047","60288","60380","GREMEVILLERS","60",22
"28048","39165","39300","CONTE","39",43
"28049","05143","05300","SAINT-GENIS","05",93
"28050","65442","65230","THERMES-MAGNOAC","65",73
"28051","76020","76480","ANNEVILLE-AMBOURVILLE","76",23
"28052","31043","31580","BALESTA","31",73
"28053","27221","27330","EPINAY","27",23
"28054","55109","55600","CHAUVENCY-LE-CHATEAU","55",41
"28055","09207","09330","MONTGAILLARD","09",73
"28056","29112","29840","LANILDUT","29",53
"28057","35094","35440","DINGE","35",53
"28058","55153","55400","DIEPPE-SOUS-DOUAUMONT","55",41
"28059","41030","41360","CELLE","41",24
"28060","87001","87700","AIXE-SUR-VIENNE","87",74
"28061","58193","58450","NEUVY-SUR-LOIRE","58",26
"28062","25496","25340","ROCHE-LES-CLERVAL","25",43
"28063","52510","52130","VAUX-SUR-BLAISE","52",21
"28064","86027","86580","BIARD","86",54
"28065","76179","76690","CLERES","76",23
"28066","55171","55400","EIX","55",41
"28067","80183","80140","CERISY-BULEUX","80",22
"28068","10245","10270","MONTAULIN","10",21
"28069","55132","55170","COUSANCES-LES-FORGES","55",41
"28070","66069","66600","ESPIRA-DE-L'AGLY","66",91
"28071","03310","03200","VICHY","03",83
"28072","53131","53120","LESBOIS","53",52
"28073","68155","68040","INGERSHEIM","68",42
"28074","97360","97317","APATOU","97",3
"28075","97617","97680","TSINGONI","97",6
"28076","97310","97311","ROURA","97",3
"28077","97416","97410","SAINT-PIERRE","97",4
"28078","97117","97160","LE MOULE","97",1
"28079","28133","28220","DOUY","28",24
"28080","71386","71440","SAINT-ANDRE-EN-BRESSE","71",26
"28081","54352","54230","MARON","54",41
"28082","17075","17430","CABARIOT","17",54
"28083","61231","61320","LONGUENOE","61",25
"28084","58298","58400","TRONSANGES","58",26
"28085","52310","52320","MARBEVILLE","52",21
"28086","85259","85500","SAINT-PAUL-EN-PAREDS","85",52
"28087","67172","67870","GRIESHEIM-PRES-MOLSHEIM","67",42
"28088","76403","76450","MALLEVILLE-LES-GRES","76",23
"28089","07149","07190","MARCOLS-LES-EAUX","07",82
"28090","24409","24400","SAINT-FRONT-DE-PRADOUX","24",72
"28091","50416","50460","QUERQUEVILLE","50",25
"28092","86188","86700","PAYRE","86",54
"28093","57454","57245","MECLEUVES","57",41
"28094","89474","89360","VILLIERS-VINEUX","89",26
"28095","24313","24170","ORLIAC","24",72
"28096","61218","61100","LA LANDE-PATRY","61",25
"28097","82079","82370","LABASTIDE-SAINT-PIERRE","82",73
"28098","31313","31510","MALVEZIE","31",73
"28099","79056","79290","BRION-PRES-THOUET","79",54
"28100","28285","28700","OINVILLE-SOUS-AUNEAU","28",24
"28101","56051","56420","CRUGUEL","56",53
"28102","61197","61160","GUEPREI","61",25
"28103","69048","69700","CHASSAGNY","69",82
"28104","50612","50300","VAINS","50",25
"28105","61482","61410","TESSE-FROULAY","61",25
"28106","77364","77165","LE PLESSIS-AUX-BOIS","77",11
"28107","25114","25190","CHAMESOL","25",43
"28108","71296","71390","MESSEY-SUR-GROSNE","71",26
"28109","63042","63112","BLANZAT","63",83
"28110","37125","37120","LEMERE","37",24
"28111","53143","53170","MAISONCELLES-DU-MAINE","53",52
"28112","27327","27110","HECTOMARE","27",23
"28113","77242","77650","JUTIGNY","77",11
"28114","56059","56120","LES FORGES","56",53
"28115","07215","07160","SAINT-BARTHELEMY-LE-MEIL","07",82
"28116","58209","58220","PERROY","58",26
"28117","35025","35133","BILLE","35",53
"28118","34244","34670","SAINT-BRES","34",91
"28119","63004","63770","LES ANCIZES-COMPS","63",83
"28120","31029","31570","AURIN","31",73
"28121","14535","14470","REVIERS","14",25
"28122","33553","33240","VIRSAC","33",72
"28123","03043","03110","BROUT-VERNET","03",83
"28124","27496","27790","ROSAY-SUR-LIEURE","27",23
"28125","80710","80140","SAINT-MAXENT","80",22
"28126","81267","81330","SAINT-PIERRE-DE-TRIVISY","81",73
"28127","74048","74890","BRENTHONNE","74",82
"28128","25388","25200","MONTBELIARD","25",43
"28129","57440","57590","MANHOUE","57",41
"28130","48117","48800","POURCHARESSES","48",91
"28131","73107","73670","ENTREMONT-LE-VIEUX","73",82
"28132","67017","67320","BAERENDORF","67",42
"28133","21084","21690","SOURCE-SEINE","21",26
"28134","67534","67270","WILWISHEIM","67",42
"28135","69291","69360","SAINT-SYMPHORIEN-D'OZON","69",82
"28136","63070","63122","CEYRAT","63",83
"28137","68066","68000","COLMAR","68",42
"28138","27581","27680","SAINT-OUEN-DES-CHAMPS","27",23
"28139","54420","54260","PETIT-FAILLY","54",41
"28140","59196","59320","ENNETIERES-EN-WEPPES","59",31
"28141","63272","63170","PERIGNAT-LES-SARLIEVE","63",83
"28142","31131","31160","CAZAUNOUS","31",73
"28143","97422","97430","LE TAMPON","97",4
"28144","97118","97170","PETIT-BOURG","97",1
"28145","97213","97232","LE LAMENTIN","97",2
"28146","97221","97215","RIVIERE-SALEE","97",2
"28147","63110","63740","CISTERNES-LA-FORET","63",83
"28148","34135","34710","LESPIGNAN","34",91
"28149","66083","66220","FOSSE","66",91
"28150","67548","67370","WIWERSHEIM","67",42
"28151","67247","67120","KOLBSHEIM","67",42
"28152","14156","14410","CHENEDOLLE","14",25
"28153","65420","65400","SERE-EN-LAVEDAN","65",73
"28154","63089","63720","CHAPPES","63",83
"28155","60172","60580","COYE-LA-FORET","60",22
"28156","88300","88210","MENIL-DE-SENONES","88",41
"28157","50380","50810","NOTRE-DAME-D'ELLE","50",25
"28158","54539","54540","VACQUEVILLE","54",41
"28159","79318","79310","SOUTIERS","79",54
"28160","76272","76740","FONTAINE-LE-DUN","76",23
"28161","53048","53420","CHAILLAND","53",52
"28162","14161","14130","CLARBEC","14",25
"28163","61327","61360","PERVENCHERES","61",25
"28164","71459","71640","SAINT-MARTIN-SOUS-MONTAIGU","71",26
"28165","88394","88320","ROMAIN-AUX-BOIS","88",41
"28166","50647","50400","YQUELON","50",25
"28167","60013","60940","ANGICOURT","60",22
"28168","72315","72140","SAINT-REMY-DE-SILLE","72",52
"28169","43229","43320","SAINT-VIDAL","43",83
"28170","28150","28220","LA FERTE-VILLENEUIL","28",24
"28171","82082","82160","LACAPELLE-LIVRON","82",73
"28172","55406","55160","PINTHEVILLE","55",41
"28173","18179","18110","PIGNY","18",24
"28174","10389","10140","UNIENVILLE","10",21
"28175","62239","62231","COQUELLES","62",31
"28176","63235","63460","MONTCEL","63",83
"28177","29126","29260","LOC-BREVALAIRE","29",53
"28178","77027","77890","BEAUMONT-DU-GATINAIS","77",11
"28179","46119","46150","GIGOUZAC","46",73
"28180","28344","28700","SAINT-LEGER-DES-AUBEES","28",24
"28181","57626","57640","SANRY-LES-VIGY","57",41
"28182","79279","79500","SAINT-MARTIN-LES-MELLE","79",54
"28183","39196","39230","LES DEUX-FAYS","39",43
"28184","73312","73460","VERRENS-ARVEY","73",82
"28185","58165","58190","METZ-LE-COMTE","58",26
"28186","26040","26310","BEAURIERES","26",82
"28187","60149","60710","CHEVRIERES","60",22
"28188","64197","64360","CUQUERON","64",72
"28189","60499","60310","PLESSIS-DE-ROYE","60",22
"28190","65440","65000","TARBES","65",73
"28191","49317","49250","SAINT-REMY-LA-VARENNE","49",52
"28192","05117","05150","RIBEYRET","05",93
"28193","25576","25220","VAIRE-LE-PETIT","25",43
"28194","57292","57590","HANNOCOURT","57",41
"28195","57216","57635","FLEISHEIM","57",41
"28196","39100","39230","CHAMPROUGIER","39",43
"28197","49351","49120","LA TOURLANDRY","49",52
"28198","74097","74540","CUSY","74",82
"28199","45239","45290","OUSSOY-EN-GATINAIS","45",24
"28200","65235","65290","JUILLAN","65",73
"28201","68226","68140","MUNSTER","68",42
"28202","31344","31800","MIRAMONT-DE-COMMINGES","31",73
"28203","12140","12200","MARTIEL","12",73
"28204","54048","54150","LES BAROCHES","54",41
"28205","48120","48100","PRINSUEJOLS","48",91
"28206","21113","21220","BROINDON","21",26
"28207","68084","68440","ESCHENTZWILLER","68",42
"28208","26223","26190","ORIOL-EN-ROYANS","26",82
"28209","31123","31110","CASTILLON-DE-LARBOUST","31",73
"28210","41007","41310","AUTHON","41",24
"28211","33537","33730","UZESTE","33",72
"28212","34296","34160","SAUSSINES","34",91
"28213","25317","25170","JALLERANGE","25",43
"28214","02223","02330","COURBOIN","02",22
"28215","24490","24410","SAINT-PRIVAT-DES-PRES","24",72
"28216","62406","62121","HAMELINCOURT","62",31
"28217","70187","70400","CREVANS-ET-LA-CHAPELLE-LES-GRANGES","70",43
"28218","72192","72260","LES MEES","72",52
"28219","17411","17370","SAINT-TROJAN-LES-BAINS","17",54
"28220","77520","77760","VILLIERS-SOUS-GREZ","77",11
"28221","67043","67800","BISCHHEIM","67",42
"28222","68203","68500","MERXHEIM","68",42
"28223","33057","33540","BLASIMON","33",72
"28224","70560","70190","VILLERS-BOUTON","70",43
"28225","31390","31210","MONTREJEAU","31",73
"28226","80533","80350","MERS-LES-BAINS","80",22
"28227","39304","39210","LE LOUVEROT","39",43
"28228","89055","89210","BRIENON-SUR-ARMANCON","89",26
"28229","56072","56920","GUELTAS","56",53
"28230","01006","01300","AMBLEON","01",82
"28231","25215","25640","L'ECOUVOTTE","25",43
"28232","17316","17520","SAINT-CIERS-CHAMPAGNE","17",54
"28233","51310","51390","JOUY-LES-REIMS","51",21
"28234","17013","17400","ANTEZANT-LA-CHAPELLE","17",54
"28235","38148","38110","DOLOMIEU","38",82
"28236","02574","02550","ORIGNY-EN-THIERACHE","02",22
"28237","64499","64270","SALIES-DE-BEARN","64",72
"28238","63464","63410","VITRAC","63",83
"28239","80453","80500","LABOISSIERE-EN-SANTERRE","80",22
"28240","18008","18340","ARCAY","18",24
"28241","04040","04380","LE CASTELLARD-MELAN","04",93
"28242","02491","02270","MONCEAU-LE-NEUF-ET-FAUCOUZY","02",22
"28243","37213","37370","SAINT-CHRISTOPHE-SUR-LE-NAIS","37",24
"28244","47134","47170","LANNES","47",72
"28245","71072","71390","CERSOT","71",26
"28246","54508","54610","SIVRY","54",41
"28247","80680","80170","ROSIERES-EN-SANTERRE","80",22
"28248","50556","50750","SAINTE-SUZANNE-SUR-VIRE","50",25
"28249","52187","52230","EPIZON","52",21
"28250","17248","17120","MORTAGNE-SUR-GIRONDE","17",54
"28251","55128","55260","COURCELLES-SUR-AIRE","55",41
"28252","67365","67540","OSTWALD","67",42
"28253","35109","35370","ETRELLES","35",53
"28254","18106","18600","GROSSOUVRE","18",24
"28255","39126","39150","LA CHAUMUSSE","39",43
"28256","21564","21700","SAINT-NICOLAS-LES-CITEAUX","21",26
"28257","49349","49230","TILLIERES","49",52
"28258","76317","76110","GRAINVILLE-YMAUVILLE","76",23
"28259","03296","03360","VALIGNY","03",83
"28260","27469","27340","PONT-DE-L'ARCHE","27",23
"28261","70361","70270","MONTESSAUX","70",43
"28262","39055","39250","BILLECUL","39",43
"28263","39191","39230","DARBONNAY","39",43
"28264","25398","25650","MONTFLOVIN","25",43
"28265","60289","60210","GREZ","60",22
"28266","32301","32350","ORDAN-LARROQUE","32",73
"28267","32107","32100","CONDOM","32",73
"28268","31286","31220","LAVELANET-DE-COMMINGES","31",73
"28269","39251","39570","GEVINGEY","39",43
"28270","50412","50580","PORTBAIL","50",25
"28271","09237","09460","LE PUCH","09",73
"28272","85067","85390","CHEFFOIS","85",52
"28273","63427","63460","TEILHEDE","63",83
"28274","77299","77250","MONTARLOT","77",11
"28275","70349","70110","MOIMAY","70",43
"28276","71567","71960","VERGISSON","71",26
"28277","02701","02310","SAULCHERY","02",22
"28278","06093","06260","LA PENNE","06",93
"28279","14449","14310","MONTS-EN-BESSIN","14",25
"28280","57231","57420","FOVILLE","57",41
"28281","79166","79360","MARIGNY","79",54
"28282","60053","60310","BEAULIEU-LES-FONTAINES","60",22
"28283","62768","62870","SAINT-REMY-AU-BOIS","62",31
"28284","27603","27560","SAINT-SIMEON","27",23
"28285","54163","54450","DOMJEVIN","54",41
"28286","52072","52000","BRETHENAY","52",21
"28287","64321","64450","LASCLAVERIES","64",72
"28288","17390","17240","SAINTE-RAMEE","17",54
"28289","41068","41230","COURMEMIN","41",24
"28290","31025","31320","AUREVILLE","31",73
"28291","55431","55300","RICHECOURT","55",41
"28292","54026","54370","ATHIENVILLE","54",41
"28293","25501","25240","RONDEFONTAINE","25",43
"28294","88064","88600","BOIS-DE-CHAMP","88",41
"28295","48016","48000","BALSIEGES","48",91
"28296","24264","24700","MENESPLET","24",72
"28297","44185","44460","SAINT-NICOLAS-DE-REDON","44",52
"28298","79120","79390","LA FERRIERE-EN-PARTHENAY","79",54
"28299","52012","52230","ANNONVILLE","52",21
"28300","33246","33220","LIGUEUX","33",72
"28301","55005","55130","AMANTY","55",41
"28302","14329","14430","HEULAND","14",25
"28303","33019","33980","AUDENGE","33",72
"28304","10090","10170","CHAUCHIGNY","10",21
"28305","57181","57260","DOMNOM-LES-DIEUZE","57",41
"28306","27642","27170","LE TILLEUL-OTHON","27",23
"28307","45217","45300","MORVILLE-EN-BEAUCE","45",24
"28308","79069","79320","CHANTELOUP","79",54
"28309","41266","41120","VALAIRE","41",24
"28310","2A336","20167","VALLE-DI-MEZZANA","2A",94
"28311","01153","01170","ECHENEVEX","01",82
"28312","76589","76590","SAINT-HONORE","76",23
"28313","71384","71240","SAINT-AMBREUIL","71",26
"28314","47227","47700","RUFFIAC","47",72
"28315","80193","80250","CHIRMONT","80",22
"28316","44016","44430","LA BOISSIERE-DU-DORE","44",52
"28317","55583","55210","WOEL","55",41
"28318","31312","31310","MAILHOLAS","31",73
"28319","42147","42600","MONTBRISON","42",82
"28320","31327","31220","MAURAN","31",73
"28321","14089","14210","BOUGY","14",25
"28322","81154","81170","MARNAVES","81",73
"28323","22217","22780","PLOUGRAS","22",53
"28324","14595","14100","SAINT-JEAN-DE-LIVET","14",25
"28325","21566","21230","SAINT-PIERRE-EN-VAUX","21",26
"28326","54330","54210","LUPCOURT","54",41
"28327","23091","23500","GIOUX","23",74
"28328","26380","26600","GERVANS","26",82
"28329","70178","70200","LA COTE","70",43
"28330","54341","54150","MANCE","54",41
"28331","59448","59122","OOST-CAPPEL","59",31
"28332","30246","30460","SAINTE-CROIX-DE-CADERLE","30",91
"28333","02729","02600","SOUCY","02",22
"28334","21556","21270","SAINT-LEGER-TRIEY","21",26
"28335","11229","11140","MAZUBY","11",91
"28336","56054","56410","ERDEVEN","56",53
"28337","22184","22150","PLEMY","22",53
"28338","11200","11160","LESPINASSIERE","11",91
"28339","34109","34320","GABIAN","34",91
"28340","09182","09320","MASSAT","09",73
"28341","65148","65230","CIZOS","65",73
"28342","38398","38480","SAINT-JEAN-D'AVELANNE","38",82
"28343","68293","68210","SAINT-COSME","68",42
"28344","76703","76910","TOUFFREVILLE-SUR-EU","76",23
"28345","59320","59480","ILLIES","59",31
"28346","39278","39130","LARGILLAY-MARSONNAY","39",43
"28347","56062","56680","GAVRES","56",53
"28348","63091","63340","CHARBONNIER-LES-MINES","63",83
"28349","08458","08130","TOURTERON","08",21
"28350","73131","73600","HAUTECOUR","73",82
"28351","67484","67250","STUNDWILLER","67",42
"28352","02143","02420","LE CATELET","02",22
"28353","89073","89350","CHAMPIGNELLES","89",26
"28354","67342","67280","OBERHASLACH","67",42
"28355","43224","43600","SAINTE-SIGOLENE","43",83
"28356","86085","86110","COUSSAY","86",54
"28357","78264","78490","GAMBAISEUIL","78",11
"28358","02309","02840","FESTIEUX","02",22
"28359","02420","02100","LESDINS","02",22
"28360","14146","14770","CAUVILLE","14",25
"28361","64148","64800","BRUGES-CAPBIS-MIFAGET","64",72
"28362","80477","80150","LIGESCOURT","80",22
"28363","76444","76190","MONT-DE-L'IF","76",23
"28364","64353","64260","LOUVIE-JUZON","64",72
"28365","86108","86330","LA GRIMAUDIERE","86",54
"28366","64300","64170","LACQ","64",72
"28367","29120","29160","LANVEOC","29",53
"28368","21439","21540","MONTOILLOT","21",26
"28369","70510","70140","VADANS","70",43
"28370","60113","60480","BUCAMPS","60",22
"28371","81220","81800","RABASTENS","81",73
"28372","27310","27150","HACQUEVILLE","27",23
"28373","71301","71140","MONT","71",26
"28374","46073","46260","CONCOTS","46",73
"28375","31348","31160","MONCAUP","31",73
"28376","67116","67600","EBERSMUNSTER","67",42
"28377","51055","51450","BETHENY","51",21
"28378","50107","50500","CATZ","50",25
"28379","69102","69170","JOUX","69",82
"28380","30229","30570","SAINT-ANDRE-DE-MAJENCOULES","30",91
"28381","66058","66550","CORNEILLA-LA-RIVIERE","66",91
"28382","67280","67220","MAISONSGOUTTE","67",42
"28383","32464","32730","VILLECOMTAL-SUR-ARROS","32",73
"28384","63113","63000/63100","CLERMONT-FERRAND","63",83
"28385","41238","41360","SAVIGNY-SUR-BRAYE","41",24
"28386","70272","70120","GOURGEON","70",43
"28387","27355","27540","IVRY-LA-BATAILLE","27",23
"28388","54501","54830","SERANVILLE","54",41
"28389","35198","35680","MOULINS","35",53
"28390","56258","56470","LA TRINITE-SUR-MER","56",53
"28391","17347","17400","SAINT-JEAN-D'ANGELY","17",54
"28392","85271","85410","SAINT-SULPICE-EN-PAREDS","85",52
"28393","89452","89300","VILLECIEN","89",26
"28394","55270","55300","LAHAYVILLE","55",41
"28395","14124","14230","LA CAMBE","14",25
"28396","62139","62575","BLENDECQUES","62",31
"28397","45075","45380","LA CHAPELLE-SAINT-MESMIN","45",24
"28398","57604","57480","RUSTROFF","57",41
"28399","10149","10150","FEUGES","10",21
"28400","87189","87440","LES SALLES-LAVAUGUYON","87",74
"28401","59344","59620","LEVAL","59",31
"28402","69042","69590","LA CHAPELLE-SUR-COISE","69",82
"28403","48145","48700","SAINT-DENIS-EN-MARGERIDE","48",91
"28404","47317","47260","VERTEUIL-D'AGENAIS","47",72
"28405","33142","33620","CUBNEZAIS","33",72
"28406","61213","61320","LALACELLE","61",25
"28407","79011","79110","ARDILLEUX","79",54
"28408","71549","71290","LA TRUCHERE","71",26
"28409","11017","11140","ARTIGUES","11",91
"28410","2B301","20246","SAN-GAVINO-DI-TENDA","2B",94
"28411","86153","86320","MAZEROLLES","86",54
"28412","39376","39300","MOUTOUX","39",43
"28413","11329","11260","ROUVENAC","11",91
"28414","12027","12500","BESSUEJOULS","12",73
"28415","07241","07170","SAINT-GERMAIN","07",82
"28416","74229","74140","SAINT-CERGUES","74",82
"28417","71332","71290","ORMES","71",26
"28418","77256","77650","LIZINES","77",11
"28419","10176","10200","JAUCOURT","10",21
"28420","50589","50170","TANIS","50",25
"28421","77461","77520","THENISY","77",11
"28422","31024","31190","AURAGNE","31",73
"28423","39275","39310","LAMOURA","39",43
"28424","01186","01110","HOSTIAZ","01",82
"28425","01031","01100","BELLIGNAT","01",82
"28426","2B079","20235","CASTELLO-DI-ROSTINO","2B",94
"28427","37123","37130","LANGEAIS","37",24
"28428","21389","21500","MARMAGNE","21",26
"28429","03214","03240","ROCLES","03",83
"28430","18256","18260","SUBLIGNY","18",24
"28431","42173","42260","POMMIERS","42",82
"28432","49108","49440","LA CORNUAILLE","49",52
"28433","71198","71580","FLACEY-EN-BRESSE","71",26
"28434","55514","55000","TREMONT-SUR-SAULX","55",41
"28435","62119","62400","BETHUNE","62",31
"28436","58219","58360","PREPORCHE","58",26
"28437","53197","53390","SAINT-AIGNAN-SUR-ROE","53",52
"28438","77354","77830","PAMFOU","77",11
"28439","81167","81250","MIOLLES","81",73
"28440","01092","01320","CHATILLON-LA-PALUD","01",82
"28441","67375","67370","PFULGRIESHEIM","67",42
"28442","38363","38270","SAINT-BARTHELEMY","38",82
"28443","23025","23220","BONNAT","23",74
"28444","91075","91150","BOIS-HERPIN","91",11
"28445","74128","74250","FILLINGES","74",82
"28446","65262","65700","LARREULE","65",73
"28447","35239","35240","RETIERS","35",53
"28448","70283","70440","HAUT-DU-THEM-CHATEAU-LAMBERT","70",43
"28449","82177","82110","SAUVETERRE","82",73
"28450","64506","64490","SARRANCE","64",72
"28451","81096","81430","LE FRAYSSE","81",73
"28452","17052","17150","BOISREDON","17",54
"28453","33097","33121","CARCANS","33",72
"28454","01038","01370","BENY","01",82
"28455","53002","53240","ALEXAIN","53",52
"28456","42163","42310","LA PACAUDIERE","42",82
"28457","51421","51120","OYES","51",21
"28458","36168","36370","PRISSAC","36",24
"28459","52549","52240","VRONCOURT-LA-COTE","52",21
"28460","07054","07310","CHANEAC","07",82
"28461","74116","74800","ETAUX","74",82
"28462","69168","69270","ROCHETAILLEE-SUR-SAONE","69",82
"28463","50382","50690","NOUAINVILLE","50",25
"28464","61365","61170","SAINT-AUBIN-D'APPENAI","61",25
"28465","78522","78730","ROCHEFORT-EN-YVELINES","78",11
"28466","78502","78560","LE PORT-MARLY","78",11
"28467","12239","12130","SAINT-MARTIN-DE-LENNE","12",73
"28468","46321","46700","TOUZAC","46",73
"28469","74035","74150","BLOYE","74",82
"28470","42241","42590","SAINT-JODARD","42",82
"28471","50635","50810","VIDOUVILLE","50",25
"28472","79260","79600","SAINT-JOUIN-DE-MARNES","79",54
"28473","73123","73590","LA GIETTAZ","73",82
"28474","59181","59440","DOURLERS","59",31
"28475","59568","59173","SERCUS","59",31
"28476","55216","55230","GOURAINCOURT","55",41
"28477","89117","89580","COULANGERON","89",26
"28478","14309","14680","GOUVIX","14",25
"28479","08060","08300","BERGNICOURT","08",21
"28480","44114","44700","ORVAULT","44",52
"28481","81213","81500","PRATVIEL","81",73
"28482","71130","71460","CHISSEY-LES-MACON","71",26
"28483","52228","52600","GRANDCHAMP","52",21
"28484","10066","10190","BUCEY-EN-OTHE","10",21
"28485","15082","15120","JUNHAC","15",83
"28486","61129","61400","COURGEON","61",25
"28487","51121","51700","CHAMPVOISY","51",21
"28488","08220","08310","HAUVINE","08",21
"28489","39328","39260","MEUSSIA","39",43
"28490","93029","93700","DRANCY","93",11
"28491","85041","85410","CEZAIS","85",52
"28492","37200","37190","RIVARENNES","37",24
"28493","51038","51700","BASLIEUX-SOUS-CHATILLON","51",21
"28494","59346","59260","LEZENNES","59",31
"28495","17274","17180","PERIGNY","17",54
"28496","08095","08430","CHAGNY","08",21
"28497","45094","45210","CHEVRY-SOUS-LE-BIGNON","45",24
"28498","51452","51330","RAPSECOURT","51",21
"28499","45314","45450","SULLY-LA-CHAPELLE","45",24
"28500","60286","60210","GRANDVILLIERS","60",22
"28501","88235","88240","HAUTMOUGEY","88",41
"28502","54459","54630","RICHARDMENIL","54",41
"28503","54122","54200","CHAUDENEY-SUR-MOSELLE","54",41
"28504","08467","08270","VAUX-MONTREUIL","08",21
"28505","50351","50810","MONTRABOT","50",25
"28506","14277","14320","FONTENAY-LE-MARMION","14",25
"28507","39389","39300","NEY","39",43
"28508","38169","38600","FONTAINE","38",82
"28509","55349","55110","MONTIGNY-DEVANT-SASSEY","55",41
"28510","01148","01590","DORTAN","01",82
"28511","15172","15220","SAINT-ANTOINE","15",83
"28512","09030","09220","AUZAT","09",73
"28513","80388","80140","GREBAULT-MESNIL","80",22
"28514","79336","79120","VANCAIS","79",54
"28515","71427","71460","SAINT-HURUGE","71",26
"28516","51266","51160","GERMAINE","51",21
"28517","33531","33420","TIZAC-DE-CURTON","33",72
"28518","49205","49330","MIRE","49",52
"28519","76124","76220","BOSC-HYONS","76",23
"28520","02287","02690","ESSIGNY-LE-GRAND","02",22
"28521","2B136","20218","LAMA","2B",94
"28522","33048","33124","BERTHEZ","33",72
"28523","25470","25250","LA PRETIERE","25",43
"28524","01364","01560","SAINT-JEAN-SUR-REYSSOUZE","01",82
"28525","51184","51300","COURDEMANGES","51",21
"28526","88338","88700","ORTONCOURT","88",41
"28527","49266","49170","SAINT-AUGUSTIN-DES-BOIS","49",52
"28528","68097","68240","FRELAND","68",42
"28529","62735","62113","SAILLY-LABOURSE","62",31
"28530","45330","45410","TRINAY","45",24
"28531","39009","39110","ANDELOT-EN-MONTAGNE","39",43
"28532","27199","27720","DANGU","27",23
"28533","38536","38150","VERNIOZ","38",82
"28534","83065","83580","GASSIN","83",93
"28535","33358","33760","ROMAGNE","33",72
"28536","59044","59780","BAISIEUX","59",31
"28537","78569","78730","SAINTE-MESME","78",11
"28538","08269","08370","MALANDRY","08",21
"28539","24525","24300","SAVIGNAC-DE-NONTRON","24",72
"28540","18251","18140","SEVRY","18",24
"28541","90065","90200","LEPUIX","90",43
"28542","22012","22240","LA BOUILLIE","22",53
"28543","34123","34990","JUVIGNAC","34",91
"28544","60427","60119","MONTS","60",22
"28545","71358","71220","PRESSY-SOUS-DONDIN","71",26
"28546","76267","76190","LA FOLLETIERE","76",23
"28547","49176","49220","LE LION-D'ANGERS","49",52
"28548","54091","54700","BOUXIERES-SOUS-FROIDMONT","54",41
"28549","86075","86110","CHOUPPES","86",54
"28550","67288","67250","MEMMELSHOFFEN","67",42
"28551","91649","91710","VERT-LE-PETIT","91",11
"28552","54446","54370","RECHICOURT-LA-PETITE","54",41
"28553","57690","57730","VALMONT","57",41
"28554","14138","14330","CARTIGNY-L'EPINAY","14",25
"28555","62856","62690","VILLERS-BRULIN","62",31
"28556","59349","59191","LIGNY-EN-CAMBRESIS","59",31
"28557","33085","33360","CAMBLANES-ET-MEYNAC","33",72
"28558","76527","76390","RICHEMONT","76",23
"28559","65395","65270","SAINT-PE-DE-BIGORRE","65",73
"28560","31274","31800","LARCAN","31",73
"28561","76097","76730","BIVILLE-LA-RIVIERE","76",23
"28562","51286","51290","HAUTEVILLE","51",21
